0,0,-0.09,0.034907,0.034907,8.8238e-09,-2.7162e-08,-1.2772e-08,7.2758e-09,3.8921e-08,2.6306e-08,4.8282e-08,1.5681e-08,-8.1546e-10
-0.03,-0.06,-0.06,0.034907,0.034907,9.6131e-09,-2.4171e-08,-1.5328e-08,1.0563e-08,3.5493e-08,3.719e-08,4.7321e-08,7.6611e-09,-1.3954e-08
0,-0.06,-0.06,0.034907,0.034907,1.0168e-08,-2.272e-08,-1.7647e-08,1.1897e-08,3.8176e-08,3.3659e-08,4.1975e-08,1.1936e-08,-1.6185e-08
0.03,-0.06,-0.06,0.034907,0.034907,1.0859e-08,-2.1598e-08,-1.9979e-08,1.4013e-08,3.9858e-08,3.0249e-08,3.7665e-08,1.6938e-08,-1.7805e-08
-0.06,-0.03,-0.06,0.034907,0.034907,9.9089e-09,-2.8701e-08,-1.3245e-08,6.3387e-09,3.5479e-08,3.6507e-08,5.4362e-08,3.4737e-09,-6.8584e-09
-0.03,-0.03,-0.06,0.034907,0.034907,1.0649e-08,-2.7157e-08,-1.4949e-08,7.2044e-09,3.829e-08,3.3205e-08,4.8543e-08,8.706e-09,-8.6509e-09
0,-0.03,-0.06,0.034907,0.034907,1.1405e-08,-2.5942e-08,-1.702e-08,8.4646e-09,4.0718e-08,2.9936e-08,4.3264e-08,1.3633e-08,-1.004e-08
0.03,-0.03,-0.06,0.034907,0.034907,1.1913e-08,-2.4046e-08,-1.9479e-08,9.2638e-09,4.2687e-08,2.725e-08,3.8652e-08,1.9155e-08,-1.1307e-08
0.06,-0.03,-0.06,0.034907,0.034907,1.2444e-08,-2.2601e-08,-2.2218e-08,1.0034e-08,4.4717e-08,2.4826e-08,3.4541e-08,2.539e-08,-1.1802e-08
-0.06,0,-0.06,0.034907,0.034907,1.1035e-08,-3.2613e-08,-1.2998e-08,3.7635e-09,3.7801e-08,3.1856e-08,5.5569e-08,4.2105e-09,-3.2818e-09
-0.03,0,-0.06,0.034907,0.034907,1.1536e-08,-3.0623e-08,-1.4485e-08,4.4986e-09,4.0452e-08,2.9365e-08,4.9266e-08,9.4691e-09,-4.4896e-09
0,0,-0.06,0.034907,0.034907,1.2373e-08,-2.8818e-08,-1.6727e-08,5.4942e-09,4.3214e-08,2.7003e-08,4.437e-08,1.5354e-08,-4.9661e-09
0.03,0,-0.06,0.034907,0.034907,1.3055e-08,-2.6973e-08,-1.887e-08,6.43e-09,4.6054e-08,2.44e-08,3.9366e-08,2.2513e-08,-5.7728e-09
0.06,0,-0.06,0.034907,0.034907,1.3719e-08,-2.5186e-08,-2.1826e-08,6.5414e-09,4.7967e-08,2.2418e-08,3.4837e-08,2.8778e-08,-6.3579e-09
-0.06,0.03,-0.06,0.034907,0.034907,1.2137e-08,-3.7209e-08,-1.2408e-08,1.8016e-09,3.9872e-08,2.846e-08,5.5542e-08,4.3217e-09,-3.8181e-10
-0.03,0.03,-0.06,0.034907,0.034907,1.2752e-08,-3.468e-08,-1.4073e-08,2.4711e-09,4.3102e-08,2.6195e-08,4.9919e-08,1.091e-08,-1.0853e-09
0,0.03,-0.06,0.034907,0.034907,1.359e-08,-3.2878e-08,-1.6215e-08,2.9738e-09,4.6021e-08,2.4122e-08,4.4545e-08,1.766e-08,-1.7499e-09
0.03,0.03,-0.06,0.034907,0.034907,1.4191e-08,-3.0166e-08,-1.8038e-08,3.5491e-09,4.8489e-08,2.1994e-08,3.9186e-08,2.5009e-08,-1.9376e-09
0.06,0.03,-0.06,0.034907,0.034907,1.5256e-08,-2.8168e-08,-2.0531e-08,4.1461e-09,5.0793e-08,2.0301e-08,3.496e-08,3.2094e-08,-2.3903e-09
-0.03,0.06,-0.06,0.034907,0.034907,1.3995e-08,-3.9896e-08,-1.3578e-08,7.0214e-10,4.4746e-08,2.3445e-08,5.0322e-08,1.2157e-08,1.3446e-09
0,0.06,-0.06,0.034907,0.034907,1.5058e-08,-3.6768e-08,-1.5224e-08,1.0974e-09,4.74e-08,2.1743e-08,4.4016e-08,1.9493e-08,1.0663e-09
0.03,0.06,-0.06,0.034907,0.034907,1.6254e-08,-3.4263e-08,-1.7435e-08,1.3338e-09,5.057e-08,1.9893e-08,3.9533e-08,2.7563e-08,9.095e-10
-0.06,-0.06,-0.03,0.034907,0.034907,1.0977e-08,-2.6181e-08,-1.62e-08,6.691e-09,3.5806e-08,4.1371e-08,4.6714e-08,3.8132e-09,-1.5023e-08
-0.03,-0.06,-0.03,0.034907,0.034907,1.1772e-08,-2.5191e-08,-1.8443e-08,8.1791e-09,3.8966e-08,3.7317e-08,4.2404e-08,7.8498e-09,-1.6963e-08
0,-0.06,-0.03,0.034907,0.034907,1.2517e-08,-2.3793e-08,-2.12e-08,1.0067e-08,4.1808e-08,3.3878e-08,3.8476e-08,1.2237e-08,-1.9191e-08
0.03,-0.06,-0.03,0.034907,0.034907,1.3382e-08,-2.252e-08,-2.4742e-08,1.1283e-08,4.4171e-08,3.0335e-08,3.4464e-08,1.6099e-08,-2.1067e-08
0.06,-0.06,-0.03,0.034907,0.034907,1.4091e-08,-2.1078e-08,-2.8642e-08,1.196e-08,4.5793e-08,2.731e-08,3.0965e-08,2.0587e-08,-2.2091e-08
-0.06,-0.03,-0.03,0.034907,0.034907,1.202e-08,-2.9776e-08,-1.5845e-08,3.8873e-09,3.9153e-08,3.5933e-08,4.7494e-08,4.8339e-09,-1.0464e-08
-0.03,-0.03,-0.03,0.034907,0.034907,1.2977e-08,-2.8627e-08,-1.8148e-08,4.9333e-09,4.2072e-08,3.2861e-08,4.3447e-08,8.9618e-09,-1.1895e-08
0,-0.03,-0.03,0.034907,0.034907,1.4103e-08,-2.6737e-08,-2.0486e-08,5.9515e-09,4.4982e-08,2.9945e-08,3.8979e-08,1.3676e-08,-1.3407e-08
0.03,-0.03,-0.03,0.034907,0.034907,1.4964e-08,-2.5019e-08,-2.3777e-08,6.8521e-09,4.8216e-08,2.7248e-08,3.5326e-08,1.8702e-08,-1.478e-08
0.06,-0.03,-0.03,0.034907,0.034907,1.6084e-08,-2.3449e-08,-2.8001e-08,7.7865e-09,5.0422e-08,2.4766e-08,3.1836e-08,2.3309e-08,-1.532e-08
-0.06,0,-0.03,0.034907,0.034907,1.3291e-08,-3.424e-08,-1.527e-08,1.1981e-09,4.1862e-08,3.2058e-08,4.8309e-08,5.3758e-09,-6.3086e-09
-0.03,0,-0.03,0.034907,0.034907,1.43e-08,-3.223e-08,-1.7343e-08,2.282e-09,4.5368e-08,2.8975e-08,4.3934e-08,9.9002e-09,-7.5917e-09
0,0,-0.03,0.034907,0.034907,1.5261e-08,-3.0217e-08,-1.9884e-08,2.7636e-09,4.8445e-08,2.6971e-08,4.0125e-08,1.5166e-08,-8.4772e-09
0.03,0,-0.03,0.034907,0.034907,1.661e-08,-2.7864e-08,-2.302e-08,3.8579e-09,5.1102e-08,2.4516e-08,3.5733e-08,2.0837e-08,-9.3966e-09
0.06,0,-0.03,0.034907,0.034907,1.7689e-08,-2.6223e-08,-2.6575e-08,4.363e-09,5.3565e-08,2.2465e-08,3.2537e-08,2.6226e-08,-9.5829e-09
-0.06,0.03,-0.03,0.034907,0.034907,1.4704e-08,-3.9086e-08,-1.4878e-08,-3.5209e-10,4.4503e-08,2.8232e-08,4.8814e-08,6.0462e-09,-3.3757e-09
